,season,team,strength,TOI,goals,goals_against
874,2019,Seattle Kraken,"(5, 4)",0,0,0
875,2019,Seattle Kraken,"(4, 5)",0,0,0
876,2019,Seattle Kraken,"(4, 4)",0,0,0
877,2019,Seattle Kraken,"(3, 3)",0,0,0
878,2019,Seattle Kraken,"(4, 3)",0,0,0
879,2019,Seattle Kraken,"(3, 4)",0,0,0
880,2019,Seattle Kraken,"(5, 3)",0,0,0
881,2019,Seattle Kraken,"(3, 5)",0,0,0
882,2019,Montréal Canadiens,"(5, 5)",28264,17,12
883,2019,Montréal Canadiens,"(5, 4)",3231,5,0
884,2019,Montréal Canadiens,"(4, 5)",4336,1,7
885,2019,Montréal Canadiens,"(4, 4)",657,0,0
886,2019,Montréal Canadiens,"(3, 3)",0,0,0
887,2019,Montréal Canadiens,"(4, 3)",15,0,0
888,2019,Montréal Canadiens,"(3, 4)",111,0,0
889,2019,Montréal Canadiens,"(5, 3)",7,0,0
890,2019,Montréal Canadiens,"(3, 5)",216,0,0
891,2019,New York Rangers,"(5, 5)",7804,2,8
892,2019,New York Rangers,"(5, 4)",1381,0,1
893,2019,New York Rangers,"(4, 5)",1307,1,2
894,2019,New York Rangers,"(4, 4)",232,0,0
895,2019,New York Rangers,"(3, 3)",0,0,0
896,2019,New York Rangers,"(4, 3)",0,0,0
897,2019,New York Rangers,"(3, 4)",0,0,0
898,2019,New York Rangers,"(5, 3)",76,1,0
899,2019,New York Rangers,"(3, 5)",0,0,0
900,2019,Chicago Blackhawks,"(5, 5)",26644,21,23
901,2019,Chicago Blackhawks,"(5, 4)",3080,4,1
902,2019,Chicago Blackhawks,"(4, 5)",2813,1,6
903,2019,Chicago Blackhawks,"(4, 4)",229,0,0
904,2019,Chicago Blackhawks,"(3, 3)",0,0,0
905,2019,Chicago Blackhawks,"(4, 3)",11,0,0
906,2019,Chicago Blackhawks,"(3, 4)",0,0,0
907,2019,Chicago Blackhawks,"(5, 3)",47,1,0
908,2019,Chicago Blackhawks,"(3, 5)",9,0,0
909,2019,Vancouver Canucks,"(5, 5)",47821,31,31
910,2019,Vancouver Canucks,"(5, 4)",6770,14,1
911,2019,Vancouver Canucks,"(4, 5)",6393,2,12
912,2019,Vancouver Canucks,"(4, 4)",1353,1,0
913,2019,Vancouver Canucks,"(3, 3)",0,0,0
914,2019,Vancouver Canucks,"(4, 3)",0,0,0
915,2019,Vancouver Canucks,"(3, 4)",0,0,0
916,2019,Vancouver Canucks,"(5, 3)",80,0,0
917,2019,Vancouver Canucks,"(3, 5)",55,0,1
918,2019,Toronto Maple Leafs,"(5, 5)",16791,7,12
919,2019,Toronto Maple Leafs,"(5, 4)",1303,2,0
920,2019,Toronto Maple Leafs,"(4, 5)",1643,1,0
921,2019,Toronto Maple Leafs,"(4, 4)",157,0,0
922,2019,Toronto Maple Leafs,"(3, 3)",0,0,0
923,2019,Toronto Maple Leafs,"(4, 3)",0,0,0
924,2019,Toronto Maple Leafs,"(3, 4)",0,0,0
925,2019,Toronto Maple Leafs,"(5, 3)",0,0,0
926,2019,Toronto Maple Leafs,"(3, 5)",0,0,0
927,2019,Tampa Bay Lightning,"(5, 5)",75767,54,34
928,2019,Tampa Bay Lightning,"(5, 4)",6776,15,1
929,2019,Tampa Bay Lightning,"(4, 5)",7749,0,11
930,2019,Tampa Bay Lightning,"(4, 4)",1546,1,1
931,2019,Tampa Bay Lightning,"(3, 3)",0,0,0
932,2019,Tampa Bay Lightning,"(4, 3)",0,0,0
933,2019,Tampa Bay Lightning,"(3, 4)",89,0,0
934,2019,Tampa Bay Lightning,"(5, 3)",111,0,0
935,2019,Tampa Bay Lightning,"(3, 5)",136,0,0
936,2019,Dallas Stars,"(5, 5)",72335,52,48
937,2019,Dallas Stars,"(5, 4)",7350,17,3
938,2019,Dallas Stars,"(4, 5)",8342,2,18
939,2019,Dallas Stars,"(4, 4)",1761,0,2
940,2019,Dallas Stars,"(3, 3)",0,0,0
941,2019,Dallas Stars,"(4, 3)",90,0,0
942,2019,Dallas Stars,"(3, 4)",0,0,0
943,2019,Dallas Stars,"(5, 3)",40,1,0
944,2019,Dallas Stars,"(3, 5)",295,0,1
945,2019,New York Islanders,"(5, 5)",69672,52,36
946,2019,New York Islanders,"(5, 4)",7994,12,0
947,2019,New York Islanders,"(4, 5)",5903,1,12
948,2019,New York Islanders,"(4, 4)",1320,0,2
949,2019,New York Islanders,"(3, 3)",0,0,0
950,2019,New York Islanders,"(4, 3)",79,0,0
951,2019,New York Islanders,"(3, 4)",38,0,0
952,2019,New York Islanders,"(5, 3)",38,0,0
953,2019,New York Islanders,"(3, 5)",176,0,0
954,2019,Arizona Coyotes,"(5, 5)",26401,18,23
955,2019,Arizona Coyotes,"(5, 4)",2765,3,0
956,2019,Arizona Coyotes,"(4, 5)",2997,1,9
957,2019,Arizona Coyotes,"(4, 4)",391,0,0
958,2019,Arizona Coyotes,"(3, 3)",0,0,0
959,2019,Arizona Coyotes,"(4, 3)",0,0,0
960,2019,Arizona Coyotes,"(3, 4)",37,0,1
961,2019,Arizona Coyotes,"(5, 3)",16,0,0
962,2019,Arizona Coyotes,"(3, 5)",120,0,0
963,2019,Winnipeg Jets,"(5, 5)",10921,4,10
964,2019,Winnipeg Jets,"(5, 4)",1567,2,1
965,2019,Winnipeg Jets,"(4, 5)",1620,0,5
966,2019,Winnipeg Jets,"(4, 4)",172,0,0
967,2019,Winnipeg Jets,"(3, 3)",0,0,0
968,2019,Winnipeg Jets,"(4, 3)",0,0,0
969,2019,Winnipeg Jets,"(3, 4)",0,0,0
970,2019,Winnipeg Jets,"(5, 3)",120,0,0
971,2019,Winnipeg Jets,"(3, 5)",0,0,0
972,2019,Vegas Golden Knights,"(5, 5)",49988,32,25
973,2019,Vegas Golden Knights,"(5, 4)",5514,9,1
974,2019,Vegas Golden Knights,"(4, 5)",5339,1,7
975,2019,Vegas Golden Knights,"(4, 4)",826,0,1
976,2019,Vegas Golden Knights,"(3, 3)",0,0,0
977,2019,Vegas Golden Knights,"(4, 3)",0,0,0
978,2019,Vegas Golden Knights,"(3, 4)",0,0,0
979,2019,Vegas Golden Knights,"(5, 3)",135,0,0
980,2019,Vegas Golden Knights,"(3, 5)",78,0,0
981,2019,Minnesota Wild,"(5, 5)",9777,6,8
982,2019,Minnesota Wild,"(5, 4)",2052,3,0
983,2019,Minnesota Wild,"(4, 5)",1835,1,4
984,2019,Minnesota Wild,"(4, 4)",738,0,0
985,2019,Minnesota Wild,"(3, 3)",0,0,0
986,2019,Minnesota Wild,"(4, 3)",0,0,0
987,2019,Minnesota Wild,"(3, 4)",0,0,0
988,2019,Minnesota Wild,"(5, 3)",7,0,0
989,2019,Minnesota Wild,"(3, 5)",2,0,0
990,2019,Ottawa Senators,"(5, 5)",0,0,0
991,2019,Ottawa Senators,"(5, 4)",0,0,0
992,2019,Ottawa Senators,"(4, 5)",0,0,0
993,2019,Ottawa Senators,"(4, 4)",0,0,0
994,2019,Ottawa Senators,"(3, 3)",0,0,0
995,2019,Ottawa Senators,"(4, 3)",0,0,0
996,2019,Ottawa Senators,"(3, 4)",0,0,0
997,2019,Ottawa Senators,"(5, 3)",0,0,0
998,2019,Ottawa Senators,"(3, 5)",0,0,0
999,2019,Carolina Hurricanes,"(5, 5)",23163,16,10
1000,2019,Carolina Hurricanes,"(5, 4)",2974,4,2
1001,2019,Carolina Hurricanes,"(4, 5)",3388,2,5
1002,2019,Carolina Hurricanes,"(4, 4)",472,0,0
1003,2019,Carolina Hurricanes,"(3, 3)",0,0,0
1004,2019,Carolina Hurricanes,"(4, 3)",0,0,0
1005,2019,Carolina Hurricanes,"(3, 4)",0,0,0
1006,2019,Carolina Hurricanes,"(5, 3)",0,0,0
1007,2019,Carolina Hurricanes,"(3, 5)",76,0,1
1008,2019,St. Louis Blues,"(5, 5)",21919,15,14
1009,2019,St. Louis Blues,"(5, 4)",1967,4,2
1010,2019,St. Louis Blues,"(4, 5)",2292,0,7
1011,2019,St. Louis Blues,"(4, 4)",235,0,0
1012,2019,St. Louis Blues,"(3, 3)",0,0,0
1013,2019,St. Louis Blues,"(4, 3)",0,0,0
1014,2019,St. Louis Blues,"(3, 4)",0,0,0
1015,2019,St. Louis Blues,"(5, 3)",48,1,0
1016,2019,St. Louis Blues,"(3, 5)",0,0,0
1017,2019,Calgary Flames,"(5, 5)",29701,19,19
1018,2019,Calgary Flames,"(5, 4)",3254,10,1
1019,2019,Calgary Flames,"(4, 5)",3634,4,7
1020,2019,Calgary Flames,"(4, 4)",251,0,0
1021,2019,Calgary Flames,"(3, 3)",0,0,0
1022,2019,Calgary Flames,"(4, 3)",0,0,0
1023,2019,Calgary Flames,"(3, 4)",0,0,0
1024,2019,Calgary Flames,"(5, 3)",0,0,0
1025,2019,Calgary Flames,"(3, 5)",125,0,0
1026,2019,Anaheim Ducks,"(5, 5)",0,0,0
1027,2019,Anaheim Ducks,"(5, 4)",0,0,0
1028,2019,Anaheim Ducks,"(4, 5)",0,0,0
1029,2019,Anaheim Ducks,"(4, 4)",0,0,0
1030,2019,Anaheim Ducks,"(3, 3)",0,0,0
1031,2019,Anaheim Ducks,"(4, 3)",0,0,0
1032,2019,Anaheim Ducks,"(3, 4)",0,0,0
1033,2019,Anaheim Ducks,"(5, 3)",0,0,0
1034,2019,Anaheim Ducks,"(3, 5)",0,0,0
1035,2019,San Jose Sharks,"(5, 5)",0,0,0
1036,2019,San Jose Sharks,"(5, 4)",0,0,0
1037,2019,San Jose Sharks,"(4, 5)",0,0,0
1038,2019,San Jose Sharks,"(4, 4)",0,0,0
1039,2019,San Jose Sharks,"(3, 3)",0,0,0
1040,2019,San Jose Sharks,"(4, 3)",0,0,0
1041,2019,San Jose Sharks,"(3, 4)",0,0,0
1042,2019,San Jose Sharks,"(5, 3)",0,0,0
1043,2019,San Jose Sharks,"(3, 5)",0,0,0
1044,2019,Columbus Blue Jackets,"(5, 5)",37241,20,21
1045,2019,Columbus Blue Jackets,"(5, 4)",3459,3,1
1046,2019,Columbus Blue Jackets,"(4, 5)",2320,0,2
1047,2019,Columbus Blue Jackets,"(4, 4)",527,1,0
1048,2019,Columbus Blue Jackets,"(3, 3)",0,0,0
1049,2019,Columbus Blue Jackets,"(4, 3)",0,0,0
1050,2019,Columbus Blue Jackets,"(3, 4)",0,0,0
1051,2019,Columbus Blue Jackets,"(5, 3)",86,0,0
1052,2019,Columbus Blue Jackets,"(3, 5)",0,0,0
1053,2019,Florida Panthers,"(5, 5)",11649,3,9
1054,2019,Florida Panthers,"(5, 4)",1042,4,0
1055,2019,Florida Panthers,"(4, 5)",1389,0,4
1056,2019,Florida Panthers,"(4, 4)",274,0,0
1057,2019,Florida Panthers,"(3, 3)",0,0,0
1058,2019,Florida Panthers,"(4, 3)",0,0,0
1059,2019,Florida Panthers,"(3, 4)",46,0,0
1060,2019,Florida Panthers,"(5, 3)",0,0,0
1061,2019,Florida Panthers,"(3, 5)",0,0,0
1062,2019,Colorado Avalanche,"(5, 5)",34066,39,26
1063,2019,Colorado Avalanche,"(5, 4)",4627,9,0
1064,2019,Colorado Avalanche,"(4, 5)",3652,0,9
1065,2019,Colorado Avalanche,"(4, 4)",928,2,0
1066,2019,Colorado Avalanche,"(3, 3)",0,0,0
1067,2019,Colorado Avalanche,"(4, 3)",0,0,0
1068,2019,Colorado Avalanche,"(3, 4)",36,0,0
1069,2019,Colorado Avalanche,"(5, 3)",284,1,0
1070,2019,Colorado Avalanche,"(3, 5)",51,0,1
1071,2019,Los Angeles Kings,"(5, 5)",0,0,0
1072,2019,Los Angeles Kings,"(5, 4)",0,0,0
1073,2019,Los Angeles Kings,"(4, 5)",0,0,0
1074,2019,Los Angeles Kings,"(4, 4)",0,0,0
1075,2019,Los Angeles Kings,"(3, 3)",0,0,0
1076,2019,Los Angeles Kings,"(4, 3)",0,0,0
1077,2019,Los Angeles Kings,"(3, 4)",0,0,0
1078,2019,Los Angeles Kings,"(5, 3)",0,0,0
1079,2019,Los Angeles Kings,"(3, 5)",0,0,0
1080,2019,Boston Bruins,"(5, 5)",35122,14,26
1081,2019,Boston Bruins,"(5, 4)",3720,10,1
1082,2019,Boston Bruins,"(4, 5)",3675,1,6
1083,2019,Boston Bruins,"(4, 4)",639,0,0
1084,2019,Boston Bruins,"(3, 3)",0,0,0
1085,2019,Boston Bruins,"(4, 3)",35,0,0
1086,2019,Boston Bruins,"(3, 4)",0,0,0
1087,2019,Boston Bruins,"(5, 3)",12,0,0
1088,2019,Boston Bruins,"(3, 5)",0,0,0
1089,2019,Washington Capitals,"(5, 5)",14244,3,14
1090,2019,Washington Capitals,"(5, 4)",1394,4,1
1091,2019,Washington Capitals,"(4, 5)",2056,0,2
1092,2019,Washington Capitals,"(4, 4)",438,1,0
1093,2019,Washington Capitals,"(3, 3)",0,0,0
1094,2019,Washington Capitals,"(4, 3)",38,0,0
1095,2019,Washington Capitals,"(3, 4)",33,0,0
1096,2019,Washington Capitals,"(5, 3)",65,0,0
1097,2019,Washington Capitals,"(3, 5)",0,0,0
1098,2019,Edmonton Oilers,"(5, 5)",10747,10,12
1099,2019,Edmonton Oilers,"(5, 4)",1675,5,0
1100,2019,Edmonton Oilers,"(4, 5)",1686,0,3
1101,2019,Edmonton Oilers,"(4, 4)",229,0,0
1102,2019,Edmonton Oilers,"(3, 3)",0,0,0
1103,2019,Edmonton Oilers,"(4, 3)",0,0,0
1104,2019,Edmonton Oilers,"(3, 4)",11,0,0
1105,2019,Edmonton Oilers,"(5, 3)",5,0,0
1106,2019,Edmonton Oilers,"(3, 5)",47,0,1
1107,2019,Detroit Red Wings,"(5, 5)",0,0,0
1108,2019,Detroit Red Wings,"(5, 4)",0,0,0
1109,2019,Detroit Red Wings,"(4, 5)",0,0,0
1110,2019,Detroit Red Wings,"(4, 4)",0,0,0
1111,2019,Detroit Red Wings,"(3, 3)",0,0,0
1112,2019,Detroit Red Wings,"(4, 3)",0,0,0
1113,2019,Detroit Red Wings,"(3, 4)",0,0,0
1114,2019,Detroit Red Wings,"(5, 3)",0,0,0
1115,2019,Detroit Red Wings,"(3, 5)",0,0,0
1116,2019,Buffalo Sabres,"(5, 5)",0,0,0
1117,2019,Buffalo Sabres,"(5, 4)",0,0,0
1118,2019,Buffalo Sabres,"(4, 5)",0,0,0
1119,2019,Buffalo Sabres,"(4, 4)",0,0,0
1120,2019,Buffalo Sabres,"(3, 3)",0,0,0
1121,2019,Buffalo Sabres,"(4, 3)",0,0,0
1122,2019,Buffalo Sabres,"(3, 4)",0,0,0
1123,2019,Buffalo Sabres,"(5, 3)",0,0,0
1124,2019,Buffalo Sabres,"(3, 5)",0,0,0
1125,2019,Nashville Predators,"(5, 5)",11851,7,11
1126,2019,Nashville Predators,"(5, 4)",1343,3,1
1127,2019,Nashville Predators,"(4, 5)",1197,0,2
1128,2019,Nashville Predators,"(4, 4)",299,0,0
1129,2019,Nashville Predators,"(3, 3)",0,0,0
1130,2019,Nashville Predators,"(4, 3)",37,1,0
1131,2019,Nashville Predators,"(3, 4)",0,0,0
1132,2019,Nashville Predators,"(5, 3)",0,0,0
1133,2019,Nashville Predators,"(3, 5)",0,0,0
1134,2019,Philadelphia Flyers,"(5, 5)",40511,22,27
1135,2019,Philadelphia Flyers,"(5, 4)",4142,4,1
1136,2019,Philadelphia Flyers,"(4, 5)",4166,0,9
1137,2019,Philadelphia Flyers,"(4, 4)",769,0,0
1138,2019,Philadelphia Flyers,"(3, 3)",0,0,0
1139,2019,Philadelphia Flyers,"(4, 3)",111,0,0
1140,2019,Philadelphia Flyers,"(3, 4)",0,0,0
1141,2019,Philadelphia Flyers,"(5, 3)",98,0,0
1142,2019,Philadelphia Flyers,"(3, 5)",7,0,0
1143,2019,New Jersey Devils,"(5, 5)",0,0,0
1144,2019,New Jersey Devils,"(5, 4)",0,0,0
1145,2019,New Jersey Devils,"(4, 5)",0,0,0
1146,2019,New Jersey Devils,"(4, 4)",0,0,0
1147,2019,New Jersey Devils,"(3, 3)",0,0,0
1148,2019,New Jersey Devils,"(4, 3)",0,0,0
1149,2019,New Jersey Devils,"(3, 4)",0,0,0
1150,2019,New Jersey Devils,"(5, 3)",0,0,0
1151,2019,New Jersey Devils,"(3, 5)",0,0,0
1152,2020,Pittsburgh Penguins,"(5, 5)",20566,12,17
1153,2020,Pittsburgh Penguins,"(5, 4)",1134,3,0
1154,2020,Pittsburgh Penguins,"(4, 5)",1571,1,2
1155,2020,Pittsburgh Penguins,"(4, 4)",521,0,0
1156,2020,Pittsburgh Penguins,"(3, 3)",0,0,0
1157,2020,Pittsburgh Penguins,"(4, 3)",0,0,0
1158,2020,Pittsburgh Penguins,"(3, 4)",49,0,0
1159,2020,Pittsburgh Penguins,"(5, 3)",0,0,0
1160,2020,Pittsburgh Penguins,"(3, 5)",0,0,1
1161,2020,Seattle Kraken,"(5, 5)",0,0,0
1162,2020,Seattle Kraken,"(5, 4)",0,0,0
1163,2020,Seattle Kraken,"(4, 5)",0,0,0
1164,2020,Seattle Kraken,"(4, 4)",0,0,0
1165,2020,Seattle Kraken,"(3, 3)",0,0,0
1166,2020,Seattle Kraken,"(4, 3)",0,0,0
1167,2020,Seattle Kraken,"(3, 4)",0,0,0
1168,2020,Seattle Kraken,"(5, 3)",0,0,0
1169,2020,Seattle Kraken,"(3, 5)",0,0,0
1170,2020,Montréal Canadiens,"(5, 5)",65840,37,47
1171,2020,Montréal Canadiens,"(5, 4)",4784,9,1
1172,2020,Montréal Canadiens,"(4, 5)",6318,4,5
1173,2020,Montréal Canadiens,"(4, 4)",666,0,0
1174,2020,Montréal Canadiens,"(3, 3)",0,0,0
1175,2020,Montréal Canadiens,"(4, 3)",115,0,0
1176,2020,Montréal Canadiens,"(3, 4)",35,0,0
1177,2020,Montréal Canadiens,"(5, 3)",58,1,0
1178,2020,Montréal Canadiens,"(3, 5)",44,0,0
1179,2020,New York Rangers,"(5, 5)",0,0,0
1180,2020,New York Rangers,"(5, 4)",0,0,0
1181,2020,New York Rangers,"(4, 5)",0,0,0
1182,2020,New York Rangers,"(4, 4)",0,0,0
1183,2020,New York Rangers,"(3, 3)",0,0,0
1184,2020,New York Rangers,"(4, 3)",0,0,0
1185,2020,New York Rangers,"(3, 4)",0,0,0
1186,2020,New York Rangers,"(5, 3)",0,0,0
1187,2020,New York Rangers,"(3, 5)",0,0,0
1188,2020,Chicago Blackhawks,"(5, 5)",0,0,0
1189,2020,Chicago Blackhawks,"(5, 4)",0,0,0
1190,2020,Chicago Blackhawks,"(4, 5)",0,0,0
1191,2020,Chicago Blackhawks,"(4, 4)",0,0,0
1192,2020,Chicago Blackhawks,"(3, 3)",0,0,0
1193,2020,Chicago Blackhawks,"(4, 3)",0,0,0
1194,2020,Chicago Blackhawks,"(3, 4)",0,0,0
1195,2020,Chicago Blackhawks,"(5, 3)",0,0,0
1196,2020,Chicago Blackhawks,"(3, 5)",0,0,0
1197,2020,Vancouver Canucks,"(5, 5)",0,0,0
1198,2020,Vancouver Canucks,"(5, 4)",0,0,0
1199,2020,Vancouver Canucks,"(4, 5)",0,0,0
1200,2020,Vancouver Canucks,"(4, 4)",0,0,0
1201,2020,Vancouver Canucks,"(3, 3)",0,0,0
1202,2020,Vancouver Canucks,"(4, 3)",0,0,0
1203,2020,Vancouver Canucks,"(3, 4)",0,0,0
1204,2020,Vancouver Canucks,"(5, 3)",0,0,0
1205,2020,Vancouver Canucks,"(3, 5)",0,0,0
1206,2020,Toronto Maple Leafs,"(5, 5)",21616,15,10
1207,2020,Toronto Maple Leafs,"(5, 4)",2568,3,1
1208,2020,Toronto Maple Leafs,"(4, 5)",1926,0,2
1209,2020,Toronto Maple Leafs,"(4, 4)",6,0,0
1210,2020,Toronto Maple Leafs,"(3, 3)",0,0,0
1211,2020,Toronto Maple Leafs,"(4, 3)",0,0,0
1212,2020,Toronto Maple Leafs,"(3, 4)",0,0,0
1213,2020,Toronto Maple Leafs,"(5, 3)",0,0,0
1214,2020,Toronto Maple Leafs,"(3, 5)",58,0,1
1215,2020,Tampa Bay Lightning,"(5, 5)",66127,49,35
1216,2020,Tampa Bay Lightning,"(5, 4)",5662,22,0
1217,2020,Tampa Bay Lightning,"(4, 5)",5510,2,10
1218,2020,Tampa Bay Lightning,"(4, 4)",2255,1,0
1219,2020,Tampa Bay Lightning,"(3, 3)",0,0,0
1220,2020,Tampa Bay Lightning,"(4, 3)",93,0,0
1221,2020,Tampa Bay Lightning,"(3, 4)",403,0,0
1222,2020,Tampa Bay Lightning,"(5, 3)",92,0,0
1223,2020,Tampa Bay Lightning,"(3, 5)",76,0,0
1224,2020,Dallas Stars,"(5, 5)",0,0,0
1225,2020,Dallas Stars,"(5, 4)",0,0,0
1226,2020,Dallas Stars,"(4, 5)",0,0,0
1227,2020,Dallas Stars,"(4, 4)",0,0,0
1228,2020,Dallas Stars,"(3, 3)",0,0,0
1229,2020,Dallas Stars,"(4, 3)",0,0,0
1230,2020,Dallas Stars,"(3, 4)",0,0,0
1231,2020,Dallas Stars,"(5, 3)",0,0,0
1232,2020,Dallas Stars,"(3, 5)",0,0,0
1233,2020,New York Islanders,"(5, 5)",61567,43,36
1234,2020,New York Islanders,"(5, 4)",4703,9,2
1235,2020,New York Islanders,"(4, 5)",3959,0,15
1236,2020,New York Islanders,"(4, 4)",1205,0,0
1237,2020,New York Islanders,"(3, 3)",0,0,0
1238,2020,New York Islanders,"(4, 3)",245,0,0
1239,2020,New York Islanders,"(3, 4)",59,0,0
1240,2020,New York Islanders,"(5, 3)",62,1,0
1241,2020,New York Islanders,"(3, 5)",13,0,0
1242,2020,Arizona Coyotes,"(5, 5)",0,0,0
1243,2020,Arizona Coyotes,"(5, 4)",0,0,0
1244,2020,Arizona Coyotes,"(4, 5)",0,0,0
1245,2020,Arizona Coyotes,"(4, 4)",0,0,0
1246,2020,Arizona Coyotes,"(3, 3)",0,0,0
1247,2020,Arizona Coyotes,"(4, 3)",0,0,0
1248,2020,Arizona Coyotes,"(3, 4)",0,0,0
1249,2020,Arizona Coyotes,"(5, 3)",0,0,0
1250,2020,Arizona Coyotes,"(3, 5)",0,0,0
1251,2020,Winnipeg Jets,"(5, 5)",27996,16,14
1252,2020,Winnipeg Jets,"(5, 4)",1896,3,3
1253,2020,Winnipeg Jets,"(4, 5)",2342,1,4
1254,2020,Winnipeg Jets,"(4, 4)",236,0,0
1255,2020,Winnipeg Jets,"(3, 3)",0,0,0
1256,2020,Winnipeg Jets,"(4, 3)",0,0,0
1257,2020,Winnipeg Jets,"(3, 4)",0,0,0
1258,2020,Winnipeg Jets,"(5, 3)",0,0,0
1259,2020,Winnipeg Jets,"(3, 5)",40,0,1
1260,2020,Vegas Golden Knights,"(5, 5)",60465,48,36
1261,2020,Vegas Golden Knights,"(5, 4)",4768,4,0
1262,2020,Vegas Golden Knights,"(4, 5)",3849,1,10
1263,2020,Vegas Golden Knights,"(4, 4)",631,0,0
1264,2020,Vegas Golden Knights,"(3, 3)",0,0,0
1265,2020,Vegas Golden Knights,"(4, 3)",1,0,0
1266,2020,Vegas Golden Knights,"(3, 4)",0,0,0
1267,2020,Vegas Golden Knights,"(5, 3)",13,0,0
1268,2020,Vegas Golden Knights,"(3, 5)",0,0,0
1269,2020,Minnesota Wild,"(5, 5)",22249,11,17
1270,2020,Minnesota Wild,"(5, 4)",1133,2,1
1271,2020,Minnesota Wild,"(4, 5)",1708,0,2
1272,2020,Minnesota Wild,"(4, 4)",310,0,0
1273,2020,Minnesota Wild,"(3, 3)",0,0,0
1274,2020,Minnesota Wild,"(4, 3)",0,0,0
1275,2020,Minnesota Wild,"(3, 4)",0,0,0
1276,2020,Minnesota Wild,"(5, 3)",0,0,0
1277,2020,Minnesota Wild,"(3, 5)",0,0,0
1278,2020,Ottawa Senators,"(5, 5)",0,0,0
1279,2020,Ottawa Senators,"(5, 4)",0,0,0
1280,2020,Ottawa Senators,"(4, 5)",0,0,0
1281,2020,Ottawa Senators,"(4, 4)",0,0,0
1282,2020,Ottawa Senators,"(3, 3)",0,0,0
1283,2020,Ottawa Senators,"(4, 3)",0,0,0
1284,2020,Ottawa Senators,"(3, 4)",0,0,0
1285,2020,Ottawa Senators,"(5, 3)",0,0,0
1286,2020,Ottawa Senators,"(3, 5)",0,0,0
1287,2020,Carolina Hurricanes,"(5, 5)",35626,23,18
1288,2020,Carolina Hurricanes,"(5, 4)",3492,6,0
1289,2020,Carolina Hurricanes,"(4, 5)",4063,0,8
1290,2020,Carolina Hurricanes,"(4, 4)",1178,2,0
1291,2020,Carolina Hurricanes,"(3, 3)",0,0,0
1292,2020,Carolina Hurricanes,"(4, 3)",0,0,0
1293,2020,Carolina Hurricanes,"(3, 4)",0,0,0
1294,2020,Carolina Hurricanes,"(5, 3)",0,0,0
1295,2020,Carolina Hurricanes,"(3, 5)",51,0,2
1296,2020,St. Louis Blues,"(5, 5)",12011,4,13
1297,2020,St. Louis Blues,"(5, 4)",1082,2,1
1298,2020,St. Louis Blues,"(4, 5)",1059,1,6
1299,2020,St. Louis Blues,"(4, 4)",248,0,0
