,season,team,strength,TOI,goals,goals_against
1300,2020,St. Louis Blues,"(3, 3)",0,0,0
1301,2020,St. Louis Blues,"(4, 3)",0,0,0
1302,2020,St. Louis Blues,"(3, 4)",0,0,0
1303,2020,St. Louis Blues,"(5, 3)",0,0,0
1304,2020,St. Louis Blues,"(3, 5)",0,0,0
1305,2020,Calgary Flames,"(5, 5)",0,0,0
1306,2020,Calgary Flames,"(5, 4)",0,0,0
1307,2020,Calgary Flames,"(4, 5)",0,0,0
1308,2020,Calgary Flames,"(4, 4)",0,0,0
1309,2020,Calgary Flames,"(3, 3)",0,0,0
1310,2020,Calgary Flames,"(4, 3)",0,0,0
1311,2020,Calgary Flames,"(3, 4)",0,0,0
1312,2020,Calgary Flames,"(5, 3)",0,0,0
1313,2020,Calgary Flames,"(3, 5)",0,0,0
1314,2020,Anaheim Ducks,"(5, 5)",0,0,0
1315,2020,Anaheim Ducks,"(5, 4)",0,0,0
1316,2020,Anaheim Ducks,"(4, 5)",0,0,0
1317,2020,Anaheim Ducks,"(4, 4)",0,0,0
1318,2020,Anaheim Ducks,"(3, 3)",0,0,0
1319,2020,Anaheim Ducks,"(4, 3)",0,0,0
1320,2020,Anaheim Ducks,"(3, 4)",0,0,0
1321,2020,Anaheim Ducks,"(5, 3)",0,0,0
1322,2020,Anaheim Ducks,"(3, 5)",0,0,0
1323,2020,San Jose Sharks,"(5, 5)",0,0,0
1324,2020,San Jose Sharks,"(5, 4)",0,0,0
1325,2020,San Jose Sharks,"(4, 5)",0,0,0
1326,2020,San Jose Sharks,"(4, 4)",0,0,0
1327,2020,San Jose Sharks,"(3, 3)",0,0,0
1328,2020,San Jose Sharks,"(4, 3)",0,0,0
1329,2020,San Jose Sharks,"(3, 4)",0,0,0
1330,2020,San Jose Sharks,"(5, 3)",0,0,0
1331,2020,San Jose Sharks,"(3, 5)",0,0,0
1332,2020,Columbus Blue Jackets,"(5, 5)",0,0,0
1333,2020,Columbus Blue Jackets,"(5, 4)",0,0,0
1334,2020,Columbus Blue Jackets,"(4, 5)",0,0,0
1335,2020,Columbus Blue Jackets,"(4, 4)",0,0,0
1336,2020,Columbus Blue Jackets,"(3, 3)",0,0,0
1337,2020,Columbus Blue Jackets,"(4, 3)",0,0,0
1338,2020,Columbus Blue Jackets,"(3, 4)",0,0,0
1339,2020,Columbus Blue Jackets,"(5, 3)",0,0,0
1340,2020,Columbus Blue Jackets,"(3, 5)",0,0,0
1341,2020,Florida Panthers,"(5, 5)",17500,11,14
1342,2020,Florida Panthers,"(5, 4)",1789,6,1
1343,2020,Florida Panthers,"(4, 5)",1425,0,8
1344,2020,Florida Panthers,"(4, 4)",1075,0,1
1345,2020,Florida Panthers,"(3, 3)",0,0,0
1346,2020,Florida Panthers,"(4, 3)",92,0,0
1347,2020,Florida Panthers,"(3, 4)",0,0,0
1348,2020,Florida Panthers,"(5, 3)",14,0,0
1349,2020,Florida Panthers,"(3, 5)",61,0,0
1350,2020,Colorado Avalanche,"(5, 5)",30624,26,22
1351,2020,Colorado Avalanche,"(5, 4)",2734,11,1
1352,2020,Colorado Avalanche,"(4, 5)",2473,1,4
1353,2020,Colorado Avalanche,"(4, 4)",346,0,0
1354,2020,Colorado Avalanche,"(3, 3)",0,0,0
1355,2020,Colorado Avalanche,"(4, 3)",0,0,0
1356,2020,Colorado Avalanche,"(3, 4)",0,0,0
1357,2020,Colorado Avalanche,"(5, 3)",0,0,0
1358,2020,Colorado Avalanche,"(3, 5)",0,0,0
1359,2020,Los Angeles Kings,"(5, 5)",0,0,0
1360,2020,Los Angeles Kings,"(5, 4)",0,0,0
1361,2020,Los Angeles Kings,"(4, 5)",0,0,0
1362,2020,Los Angeles Kings,"(4, 4)",0,0,0
1363,2020,Los Angeles Kings,"(3, 3)",0,0,0
1364,2020,Los Angeles Kings,"(4, 3)",0,0,0
1365,2020,Los Angeles Kings,"(3, 4)",0,0,0
1366,2020,Los Angeles Kings,"(5, 3)",0,0,0
1367,2020,Los Angeles Kings,"(3, 5)",0,0,0
1368,2020,Boston Bruins,"(5, 5)",34898,20,23
1369,2020,Boston Bruins,"(5, 4)",2956,12,0
1370,2020,Boston Bruins,"(4, 5)",3879,0,9
1371,2020,Boston Bruins,"(4, 4)",749,0,0
1372,2020,Boston Bruins,"(3, 3)",0,0,0
1373,2020,Boston Bruins,"(4, 3)",0,0,0
1374,2020,Boston Bruins,"(3, 4)",23,0,0
1375,2020,Boston Bruins,"(5, 3)",67,0,0
1376,2020,Boston Bruins,"(3, 5)",0,0,0
1377,2020,Washington Capitals,"(5, 5)",15277,7,10
1378,2020,Washington Capitals,"(5, 4)",2220,3,0
1379,2020,Washington Capitals,"(4, 5)",1785,0,5
1380,2020,Washington Capitals,"(4, 4)",509,0,0
1381,2020,Washington Capitals,"(3, 3)",0,0,0
1382,2020,Washington Capitals,"(4, 3)",23,0,0
1383,2020,Washington Capitals,"(3, 4)",0,0,0
1384,2020,Washington Capitals,"(5, 3)",0,0,0
1385,2020,Washington Capitals,"(3, 5)",54,0,0
1386,2020,Edmonton Oilers,"(5, 5)",15636,6,11
1387,2020,Edmonton Oilers,"(5, 4)",1163,1,0
1388,2020,Edmonton Oilers,"(4, 5)",1042,0,3
1389,2020,Edmonton Oilers,"(4, 4)",130,0,0
1390,2020,Edmonton Oilers,"(3, 3)",0,0,0
1391,2020,Edmonton Oilers,"(4, 3)",0,0,0
1392,2020,Edmonton Oilers,"(3, 4)",0,0,0
1393,2020,Edmonton Oilers,"(5, 3)",40,1,0
1394,2020,Edmonton Oilers,"(3, 5)",0,0,0
1395,2020,Detroit Red Wings,"(5, 5)",0,0,0
1396,2020,Detroit Red Wings,"(5, 4)",0,0,0
1397,2020,Detroit Red Wings,"(4, 5)",0,0,0
1398,2020,Detroit Red Wings,"(4, 4)",0,0,0
1399,2020,Detroit Red Wings,"(3, 3)",0,0,0
1400,2020,Detroit Red Wings,"(4, 3)",0,0,0
1401,2020,Detroit Red Wings,"(3, 4)",0,0,0
1402,2020,Detroit Red Wings,"(5, 3)",0,0,0
1403,2020,Detroit Red Wings,"(3, 5)",0,0,0
1404,2020,Buffalo Sabres,"(5, 5)",0,0,0
1405,2020,Buffalo Sabres,"(5, 4)",0,0,0
1406,2020,Buffalo Sabres,"(4, 5)",0,0,0
1407,2020,Buffalo Sabres,"(4, 4)",0,0,0
1408,2020,Buffalo Sabres,"(3, 3)",0,0,0
1409,2020,Buffalo Sabres,"(4, 3)",0,0,0
1410,2020,Buffalo Sabres,"(3, 4)",0,0,0
1411,2020,Buffalo Sabres,"(5, 3)",0,0,0
1412,2020,Buffalo Sabres,"(3, 5)",0,0,0
1413,2020,Nashville Predators,"(5, 5)",20640,11,16
1414,2020,Nashville Predators,"(5, 4)",2707,1,0
1415,2020,Nashville Predators,"(4, 5)",1882,0,4
1416,2020,Nashville Predators,"(4, 4)",773,0,2
1417,2020,Nashville Predators,"(3, 3)",0,0,0
1418,2020,Nashville Predators,"(4, 3)",0,0,0
1419,2020,Nashville Predators,"(3, 4)",0,0,0
1420,2020,Nashville Predators,"(5, 3)",51,2,0
1421,2020,Nashville Predators,"(3, 5)",0,0,0
1422,2020,Philadelphia Flyers,"(5, 5)",0,0,0
1423,2020,Philadelphia Flyers,"(5, 4)",0,0,0
1424,2020,Philadelphia Flyers,"(4, 5)",0,0,0
1425,2020,Philadelphia Flyers,"(4, 4)",0,0,0
1426,2020,Philadelphia Flyers,"(3, 3)",0,0,0
1427,2020,Philadelphia Flyers,"(4, 3)",0,0,0
1428,2020,Philadelphia Flyers,"(3, 4)",0,0,0
1429,2020,Philadelphia Flyers,"(5, 3)",0,0,0
1430,2020,Philadelphia Flyers,"(3, 5)",0,0,0
1431,2020,New Jersey Devils,"(5, 5)",0,0,0
1432,2020,New Jersey Devils,"(5, 4)",0,0,0
1433,2020,New Jersey Devils,"(4, 5)",0,0,0
1434,2020,New Jersey Devils,"(4, 4)",0,0,0
1435,2020,New Jersey Devils,"(3, 3)",0,0,0
1436,2020,New Jersey Devils,"(4, 3)",0,0,0
1437,2020,New Jersey Devils,"(3, 4)",0,0,0
1438,2020,New Jersey Devils,"(5, 3)",0,0,0
1439,2020,New Jersey Devils,"(3, 5)",0,0,0
1440,2021,Pittsburgh Penguins,"(5, 5)",23940,23,20
1441,2021,Pittsburgh Penguins,"(5, 4)",1865,5,2
1442,2021,Pittsburgh Penguins,"(4, 5)",1767,0,6
1443,2021,Pittsburgh Penguins,"(4, 4)",339,0,0
1444,2021,Pittsburgh Penguins,"(3, 3)",0,0,0
1445,2021,Pittsburgh Penguins,"(4, 3)",79,0,0
1446,2021,Pittsburgh Penguins,"(3, 4)",0,0,0
1447,2021,Pittsburgh Penguins,"(5, 3)",228,1,0
1448,2021,Pittsburgh Penguins,"(3, 5)",26,0,0
1449,2021,Seattle Kraken,"(5, 5)",0,0,0
1450,2021,Seattle Kraken,"(5, 4)",0,0,0
1451,2021,Seattle Kraken,"(4, 5)",0,0,0
1452,2021,Seattle Kraken,"(4, 4)",0,0,0
1453,2021,Seattle Kraken,"(3, 3)",0,0,0
1454,2021,Seattle Kraken,"(4, 3)",0,0,0
1455,2021,Seattle Kraken,"(3, 4)",0,0,0
1456,2021,Seattle Kraken,"(5, 3)",0,0,0
1457,2021,Seattle Kraken,"(3, 5)",0,0,0
1458,2021,Montréal Canadiens,"(5, 5)",2916,0,1
1459,2021,Montréal Canadiens,"(5, 4)",324,0,0
1460,2021,Montréal Canadiens,"(4, 5)",324,0,0
1461,2021,Montréal Canadiens,"(4, 4)",36,0,0
1462,2021,Montréal Canadiens,"(3, 3)",0,0,0
1463,2021,Montréal Canadiens,"(4, 3)",0,0,0
1464,2021,Montréal Canadiens,"(3, 4)",0,0,0
1465,2021,Montréal Canadiens,"(5, 3)",0,0,0
1466,2021,Montréal Canadiens,"(3, 5)",0,0,0
1467,2021,New York Rangers,"(5, 5)",63644,42,45
1468,2021,New York Rangers,"(5, 4)",4921,17,2
1469,2021,New York Rangers,"(4, 5)",4848,2,10
1470,2021,New York Rangers,"(4, 4)",1166,0,0
1471,2021,New York Rangers,"(3, 3)",12,0,0
1472,2021,New York Rangers,"(4, 3)",104,0,0
1473,2021,New York Rangers,"(3, 4)",171,0,0
1474,2021,New York Rangers,"(5, 3)",73,1,0
1475,2021,New York Rangers,"(3, 5)",297,0,1
1476,2021,Chicago Blackhawks,"(5, 5)",0,0,0
1477,2021,Chicago Blackhawks,"(5, 4)",0,0,0
1478,2021,Chicago Blackhawks,"(4, 5)",0,0,0
1479,2021,Chicago Blackhawks,"(4, 4)",0,0,0
1480,2021,Chicago Blackhawks,"(3, 3)",0,0,0
1481,2021,Chicago Blackhawks,"(4, 3)",0,0,0
1482,2021,Chicago Blackhawks,"(3, 4)",0,0,0
1483,2021,Chicago Blackhawks,"(5, 3)",0,0,0
1484,2021,Chicago Blackhawks,"(3, 5)",0,0,0
1485,2021,Vancouver Canucks,"(5, 5)",0,0,0
1486,2021,Vancouver Canucks,"(5, 4)",0,0,0
1487,2021,Vancouver Canucks,"(4, 5)",0,0,0
1488,2021,Vancouver Canucks,"(4, 4)",0,0,0
1489,2021,Vancouver Canucks,"(3, 3)",0,0,0
1490,2021,Vancouver Canucks,"(4, 3)",0,0,0
1491,2021,Vancouver Canucks,"(3, 4)",0,0,0
1492,2021,Vancouver Canucks,"(5, 3)",0,0,0
1493,2021,Vancouver Canucks,"(3, 5)",0,0,0
1494,2021,Toronto Maple Leafs,"(5, 5)",19524,15,14
1495,2021,Toronto Maple Leafs,"(5, 4)",2746,3,1
1496,2021,Toronto Maple Leafs,"(4, 5)",2878,2,5
1497,2021,Toronto Maple Leafs,"(4, 4)",915,3,1
1498,2021,Toronto Maple Leafs,"(3, 3)",0,0,0
1499,2021,Toronto Maple Leafs,"(4, 3)",0,0,0
1500,2021,Toronto Maple Leafs,"(3, 4)",0,0,0
1501,2021,Toronto Maple Leafs,"(5, 3)",36,1,0
1502,2021,Toronto Maple Leafs,"(3, 5)",185,0,2
1503,2021,Tampa Bay Lightning,"(5, 5)",67102,49,37
1504,2021,Tampa Bay Lightning,"(5, 4)",7760,13,3
1505,2021,Tampa Bay Lightning,"(4, 5)",7300,1,14
1506,2021,Tampa Bay Lightning,"(4, 4)",2018,1,3
1507,2021,Tampa Bay Lightning,"(3, 3)",12,0,0
1508,2021,Tampa Bay Lightning,"(4, 3)",164,1,0
1509,2021,Tampa Bay Lightning,"(3, 4)",16,0,0
1510,2021,Tampa Bay Lightning,"(5, 3)",210,2,0
1511,2021,Tampa Bay Lightning,"(3, 5)",107,0,2
1512,2021,Dallas Stars,"(5, 5)",20206,11,12
1513,2021,Dallas Stars,"(5, 4)",2420,2,0
1514,2021,Dallas Stars,"(4, 5)",2305,0,1
1515,2021,Dallas Stars,"(4, 4)",1082,1,0
1516,2021,Dallas Stars,"(3, 3)",0,0,0
1517,2021,Dallas Stars,"(4, 3)",0,0,0
1518,2021,Dallas Stars,"(3, 4)",0,0,0
1519,2021,Dallas Stars,"(5, 3)",0,0,0
1520,2021,Dallas Stars,"(3, 5)",96,0,1
1521,2021,New York Islanders,"(5, 5)",0,0,0
1522,2021,New York Islanders,"(5, 4)",0,0,0
1523,2021,New York Islanders,"(4, 5)",0,0,0
1524,2021,New York Islanders,"(4, 4)",0,0,0
1525,2021,New York Islanders,"(3, 3)",0,0,0
1526,2021,New York Islanders,"(4, 3)",0,0,0
1527,2021,New York Islanders,"(3, 4)",0,0,0
1528,2021,New York Islanders,"(5, 3)",0,0,0
1529,2021,New York Islanders,"(3, 5)",0,0,0
1530,2021,Arizona Coyotes,"(5, 5)",0,0,0
1531,2021,Arizona Coyotes,"(5, 4)",0,0,0
1532,2021,Arizona Coyotes,"(4, 5)",0,0,0
1533,2021,Arizona Coyotes,"(4, 4)",0,0,0
1534,2021,Arizona Coyotes,"(3, 3)",0,0,0
1535,2021,Arizona Coyotes,"(4, 3)",0,0,0
1536,2021,Arizona Coyotes,"(3, 4)",0,0,0
1537,2021,Arizona Coyotes,"(5, 3)",0,0,0
1538,2021,Arizona Coyotes,"(3, 5)",0,0,0
1539,2021,Winnipeg Jets,"(5, 5)",0,0,0
1540,2021,Winnipeg Jets,"(5, 4)",0,0,0
1541,2021,Winnipeg Jets,"(4, 5)",0,0,0
1542,2021,Winnipeg Jets,"(4, 4)",0,0,0
1543,2021,Winnipeg Jets,"(3, 3)",0,0,0
1544,2021,Winnipeg Jets,"(4, 3)",0,0,0
1545,2021,Winnipeg Jets,"(3, 4)",0,0,0
1546,2021,Winnipeg Jets,"(5, 3)",0,0,0
1547,2021,Winnipeg Jets,"(3, 5)",0,0,0
1548,2021,Vegas Golden Knights,"(5, 5)",0,0,0
1549,2021,Vegas Golden Knights,"(5, 4)",0,0,0
1550,2021,Vegas Golden Knights,"(4, 5)",0,0,0
1551,2021,Vegas Golden Knights,"(4, 4)",0,0,0
1552,2021,Vegas Golden Knights,"(3, 3)",0,0,0
1553,2021,Vegas Golden Knights,"(4, 3)",0,0,0
1554,2021,Vegas Golden Knights,"(3, 4)",0,0,0
1555,2021,Vegas Golden Knights,"(5, 3)",0,0,0
1556,2021,Vegas Golden Knights,"(3, 5)",0,0,0
1557,2021,Minnesota Wild,"(5, 5)",15901,11,14
1558,2021,Minnesota Wild,"(5, 4)",2437,4,0
1559,2021,Minnesota Wild,"(4, 5)",2406,0,8
1560,2021,Minnesota Wild,"(4, 4)",771,1,0
1561,2021,Minnesota Wild,"(3, 3)",0,0,0
1562,2021,Minnesota Wild,"(4, 3)",0,0,0
1563,2021,Minnesota Wild,"(3, 4)",69,0,0
1564,2021,Minnesota Wild,"(5, 3)",16,0,0
1565,2021,Minnesota Wild,"(3, 5)",0,0,0
1566,2021,Ottawa Senators,"(5, 5)",0,0,0
1567,2021,Ottawa Senators,"(5, 4)",0,0,0
1568,2021,Ottawa Senators,"(4, 5)",0,0,0
1569,2021,Ottawa Senators,"(4, 4)",0,0,0
1570,2021,Ottawa Senators,"(3, 3)",0,0,0
1571,2021,Ottawa Senators,"(4, 3)",0,0,0
1572,2021,Ottawa Senators,"(3, 4)",0,0,0
1573,2021,Ottawa Senators,"(5, 3)",0,0,0
1574,2021,Ottawa Senators,"(3, 5)",0,0,0
1575,2021,Carolina Hurricanes,"(5, 5)",39847,28,26
1576,2021,Carolina Hurricanes,"(5, 4)",4957,6,1
1577,2021,Carolina Hurricanes,"(4, 5)",4101,2,11
1578,2021,Carolina Hurricanes,"(4, 4)",1026,0,0
1579,2021,Carolina Hurricanes,"(3, 3)",0,0,0
1580,2021,Carolina Hurricanes,"(4, 3)",0,0,0
1581,2021,Carolina Hurricanes,"(3, 4)",104,0,0
1582,2021,Carolina Hurricanes,"(5, 3)",269,1,0
1583,2021,Carolina Hurricanes,"(3, 5)",288,0,2
1584,2021,St. Louis Blues,"(5, 5)",35285,28,30
1585,2021,St. Louis Blues,"(5, 4)",3759,11,0
1586,2021,St. Louis Blues,"(4, 5)",3566,0,7
1587,2021,St. Louis Blues,"(4, 4)",1035,0,1
1588,2021,St. Louis Blues,"(3, 3)",0,0,0
1589,2021,St. Louis Blues,"(4, 3)",69,0,0
1590,2021,St. Louis Blues,"(3, 4)",0,0,0
1591,2021,St. Louis Blues,"(5, 3)",50,1,0
1592,2021,St. Louis Blues,"(3, 5)",136,0,0
1593,2021,Calgary Flames,"(5, 5)",34370,28,30
1594,2021,Calgary Flames,"(5, 4)",4105,4,1
1595,2021,Calgary Flames,"(4, 5)",4338,1,6
1596,2021,Calgary Flames,"(4, 4)",1503,0,2
1597,2021,Calgary Flames,"(3, 3)",0,0,0
1598,2021,Calgary Flames,"(4, 3)",0,0,0
1599,2021,Calgary Flames,"(3, 4)",0,0,0
1600,2021,Calgary Flames,"(5, 3)",96,1,0
1601,2021,Calgary Flames,"(3, 5)",0,0,0
1602,2021,Anaheim Ducks,"(5, 5)",0,0,0
1603,2021,Anaheim Ducks,"(5, 4)",0,0,0
1604,2021,Anaheim Ducks,"(4, 5)",0,0,0
1605,2021,Anaheim Ducks,"(4, 4)",0,0,0
1606,2021,Anaheim Ducks,"(3, 3)",0,0,0
1607,2021,Anaheim Ducks,"(4, 3)",0,0,0
1608,2021,Anaheim Ducks,"(3, 4)",0,0,0
1609,2021,Anaheim Ducks,"(5, 3)",0,0,0
1610,2021,Anaheim Ducks,"(3, 5)",0,0,0
1611,2021,San Jose Sharks,"(5, 5)",0,0,0
1612,2021,San Jose Sharks,"(5, 4)",0,0,0
1613,2021,San Jose Sharks,"(4, 5)",0,0,0
1614,2021,San Jose Sharks,"(4, 4)",0,0,0
1615,2021,San Jose Sharks,"(3, 3)",0,0,0
1616,2021,San Jose Sharks,"(4, 3)",0,0,0
1617,2021,San Jose Sharks,"(3, 4)",0,0,0
1618,2021,San Jose Sharks,"(5, 3)",0,0,0
1619,2021,San Jose Sharks,"(3, 5)",0,0,0
1620,2021,Columbus Blue Jackets,"(5, 5)",0,0,0
1621,2021,Columbus Blue Jackets,"(5, 4)",0,0,0
1622,2021,Columbus Blue Jackets,"(4, 5)",0,0,0
1623,2021,Columbus Blue Jackets,"(4, 4)",0,0,0
1624,2021,Columbus Blue Jackets,"(3, 3)",0,0,0
1625,2021,Columbus Blue Jackets,"(4, 3)",0,0,0
1626,2021,Columbus Blue Jackets,"(3, 4)",0,0,0
1627,2021,Columbus Blue Jackets,"(5, 3)",0,0,0
1628,2021,Columbus Blue Jackets,"(3, 5)",0,0,0
1629,2021,Florida Panthers,"(5, 5)",28557,21,21
1630,2021,Florida Panthers,"(5, 4)",3523,1,0
1631,2021,Florida Panthers,"(4, 5)",3458,0,11
1632,2021,Florida Panthers,"(4, 4)",773,1,0
1633,2021,Florida Panthers,"(3, 3)",0,0,0
1634,2021,Florida Panthers,"(4, 3)",17,0,0
1635,2021,Florida Panthers,"(3, 4)",31,0,0
1636,2021,Florida Panthers,"(5, 3)",0,0,0
1637,2021,Florida Panthers,"(3, 5)",104,0,0
1638,2021,Colorado Avalanche,"(5, 5)",58141,61,43
1639,2021,Colorado Avalanche,"(5, 4)",5081,18,0
1640,2021,Colorado Avalanche,"(4, 5)",5515,2,9
1641,2021,Colorado Avalanche,"(4, 4)",1133,0,0
1642,2021,Colorado Avalanche,"(3, 3)",0,0,0
1643,2021,Colorado Avalanche,"(4, 3)",0,0,0
1644,2021,Colorado Avalanche,"(3, 4)",72,0,1
1645,2021,Colorado Avalanche,"(5, 3)",368,2,0
1646,2021,Colorado Avalanche,"(3, 5)",185,0,1
1647,2021,Los Angeles Kings,"(5, 5)",20298,13,17
1648,2021,Los Angeles Kings,"(5, 4)",2621,3,2
1649,2021,Los Angeles Kings,"(4, 5)",1700,0,7
1650,2021,Los Angeles Kings,"(4, 4)",600,1,1
1651,2021,Los Angeles Kings,"(3, 3)",0,0,0
1652,2021,Los Angeles Kings,"(4, 3)",0,0,0
1653,2021,Los Angeles Kings,"(3, 4)",0,0,0
1654,2021,Los Angeles Kings,"(5, 3)",15,0,0
1655,2021,Los Angeles Kings,"(3, 5)",38,0,0
1656,2021,Boston Bruins,"(5, 5)",18647,13,19
1657,2021,Boston Bruins,"(5, 4)",2385,5,0
1658,2021,Boston Bruins,"(4, 5)",3192,1,4
1659,2021,Boston Bruins,"(4, 4)",535,0,0
1660,2021,Boston Bruins,"(3, 3)",0,0,0
1661,2021,Boston Bruins,"(4, 3)",0,0,0
1662,2021,Boston Bruins,"(3, 4)",0,0,0
1663,2021,Boston Bruins,"(5, 3)",241,1,0
1664,2021,Boston Bruins,"(3, 5)",200,0,1
1665,2021,Washington Capitals,"(5, 5)",17272,12,19
1666,2021,Washington Capitals,"(5, 4)",1925,7,0
1667,2021,Washington Capitals,"(4, 5)",2061,0,0
1668,2021,Washington Capitals,"(4, 4)",669,0,1
1669,2021,Washington Capitals,"(3, 3)",0,0,0
1670,2021,Washington Capitals,"(4, 3)",31,0,0
1671,2021,Washington Capitals,"(3, 4)",1,0,0
1672,2021,Washington Capitals,"(5, 3)",104,0,0
1673,2021,Washington Capitals,"(3, 5)",0,0,0
1674,2021,Edmonton Oilers,"(5, 5)",46160,47,47
1675,2021,Edmonton Oilers,"(5, 4)",4827,13,1
1676,2021,Edmonton Oilers,"(4, 5)",5736,3,10
1677,2021,Edmonton Oilers,"(4, 4)",1141,2,1
1678,2021,Edmonton Oilers,"(3, 3)",0,0,0
1679,2021,Edmonton Oilers,"(4, 3)",0,0,0
1680,2021,Edmonton Oilers,"(3, 4)",0,0,0
1681,2021,Edmonton Oilers,"(5, 3)",38,0,0
1682,2021,Edmonton Oilers,"(3, 5)",152,0,0
1683,2021,Detroit Red Wings,"(5, 5)",0,0,0
1684,2021,Detroit Red Wings,"(5, 4)",0,0,0
1685,2021,Detroit Red Wings,"(4, 5)",0,0,0
1686,2021,Detroit Red Wings,"(4, 4)",0,0,0
1687,2021,Detroit Red Wings,"(3, 3)",0,0,0
1688,2021,Detroit Red Wings,"(4, 3)",0,0,0
1689,2021,Detroit Red Wings,"(3, 4)",0,0,0
1690,2021,Detroit Red Wings,"(5, 3)",0,0,0
1691,2021,Detroit Red Wings,"(3, 5)",0,0,0
1692,2021,Buffalo Sabres,"(5, 5)",0,0,0
1693,2021,Buffalo Sabres,"(5, 4)",0,0,0
1694,2021,Buffalo Sabres,"(4, 5)",0,0,0
1695,2021,Buffalo Sabres,"(4, 4)",0,0,0
1696,2021,Buffalo Sabres,"(3, 3)",0,0,0
1697,2021,Buffalo Sabres,"(4, 3)",0,0,0
1698,2021,Buffalo Sabres,"(3, 4)",0,0,0
1699,2021,Buffalo Sabres,"(5, 3)",0,0,0
1700,2021,Buffalo Sabres,"(3, 5)",0,0,0
1701,2021,Nashville Predators,"(5, 5)",12186,6,13
1702,2021,Nashville Predators,"(5, 4)",1146,3,1
1703,2021,Nashville Predators,"(4, 5)",1307,0,6
1704,2021,Nashville Predators,"(4, 4)",122,0,0
1705,2021,Nashville Predators,"(3, 3)",0,0,0
1706,2021,Nashville Predators,"(4, 3)",0,0,0
1707,2021,Nashville Predators,"(3, 4)",0,0,0
1708,2021,Nashville Predators,"(5, 3)",110,0,0
1709,2021,Nashville Predators,"(3, 5)",40,0,1
1710,2021,Philadelphia Flyers,"(5, 5)",0,0,0
1711,2021,Philadelphia Flyers,"(5, 4)",0,0,0
1712,2021,Philadelphia Flyers,"(4, 5)",0,0,0
1713,2021,Philadelphia Flyers,"(4, 4)",0,0,0
1714,2021,Philadelphia Flyers,"(3, 3)",0,0,0
1715,2021,Philadelphia Flyers,"(4, 3)",0,0,0
1716,2021,Philadelphia Flyers,"(3, 4)",0,0,0
1717,2021,Philadelphia Flyers,"(5, 3)",0,0,0
1718,2021,Philadelphia Flyers,"(3, 5)",0,0,0
1719,2021,New Jersey Devils,"(5, 5)",0,0,0
1720,2021,New Jersey Devils,"(5, 4)",0,0,0
1721,2021,New Jersey Devils,"(4, 5)",0,0,0
1722,2021,New Jersey Devils,"(4, 4)",0,0,0
1723,2021,New Jersey Devils,"(3, 3)",0,0,0
1724,2021,New Jersey Devils,"(4, 3)",0,0,0
1725,2021,New Jersey Devils,"(3, 4)",0,0,0
1726,2021,New Jersey Devils,"(5, 3)",0,0,0
1727,2021,New Jersey Devils,"(3, 5)",0,0,0
